Title,Year,Mileage/Km,Price,Brand
Lexus UX200 Executive,2019,53000,135800,Lexus
Porsche 911 Carrera S Coupe 3.8A PDK (COE till 03/2033),2013,106000,368800,Porsche
Toyota Estima 2.4A Aeras Premium Moonroof,2017,63322,107800,Toyota
Nissan NV200 1.5M,2017,119000,36888,Nissan
Mercedes-Benz C-Class C180 Avantgarde,2016,159500,62999,Mercedes-Benz
BMW 2 Series 218i Gran Coupe Luxury,2021,13227,156800,BMW
Toyota Harrier 2.0A Premium Panoramic Roof Style Mauve,2016,81700,72800,Toyota
Honda Vezel Hybrid 1.5A e-HEV X,2021,39000,148800,Honda
Audi TT Coupe 2.0A TFSI S-tronic (COE till 08/2030),2010,90000,99888,Audi
Audi A3 Sedan 1.4A TFSI Attraction,2016,85000,54800,Audi
Mercedes-Benz C-Class C200,2014,123000,42800,Mercedes-Benz
Toyota Sienta Hybrid 1.5A X,2021,27000,125800,Toyota
Subaru Forester 2.0A XT Sunroof,2016,130000,51889,Subaru
MINI One 1.5A 5DR,2018,48000,93500,MINI
Lexus CT Hybrid CT200h Executive,2015,90000,43500,Lexus
Lexus RX350H Hybrid Luxury,2023,7113,363800,Lexus
Mercedes-Benz G-Class G400d AMG Line Night-Edition 4MATIC Premium Plus,2022,8900,619000,Mercedes-Benz
Nissan X-Trail 2.0A 7-Seater Sunroof,2017,148000,67000,Nissan
Toyota Supra 2.0A SZ-R,2020,15000,219888,Toyota
Volkswagen Golf 1.4A TSI,2015,147000,38800,Volkswagen
Toyota GR86 2.4M RC,2022,4500,255800,Toyota
Mercedes-Benz CLA-Class CLA45 AMG 4MATIC (New 10-yr COE),2014,63000,198888,Mercedes-Benz
Honda Vezel 1.5A X Honda Sensing,2015,103388,36888,Honda
Mercedes-Benz GLC-Class GLC200,2019,62000,159800,Mercedes-Benz
BMW M2 Coupe Competition,2020,35000,313500,BMW
Porsche Cayenne Diesel 3.0A Tip Panoramic Roof,2016,80000,146777,Porsche
Mitsubishi Lancer EX 2.0A GT (COE till 08/2029),2009,148000,69800,Mitsubishi
Land Rover Defender 90,2022,11000,277777,Land Rover
Toyota Voxy Hybrid 1.8A V,2017,88880,108800,Toyota
Mitsubishi Evolution 10 GSR (COE till 02/2029),2009,18000,164000,Mitsubishi
Renault Grand Scenic Diesel 1.5A dCi Moonroof,2018,99000,78888,Renault
Bentley Flying Spur 4.0A V8,2022,7200,1550000,Bentley
BMW 7 Series 740Li Sunroof (COE till 10/2030),2010,84000,119800,BMW
Mercedes-Benz GLS-Class GLS400d AMG Line 4MATIC Premium,2021,43000,349000,Mercedes-Benz
Mercedes-Benz C-Class C180 CGI (COE till 03/2033),2013,120000,113999,Mercedes-Benz
Honda Fit Hybrid 1.5A,2018,37333,79777,Honda
BMW 7 Series 740Li Sunroof,2016,125000,126000,BMW
Opel Crossland 1.2A X Turbo,2018,1600,62800,Opel
Volkswagen Golf GTI 5DR (COE till 05/2029),2009,65000,83800,Volkswagen
Volkswagen Polo 1.0A TSI Comfortline,2022,20000,118988,Volkswagen
Audi S3 Sedan 2.0A TFSI Quattro,2021,14000,275000,Audi
Mercedes-Benz CLS-Class CLS53 Mild Hybrid AMG 4MATIC+ Plus,2020,5908,418800,Mercedes-Benz
Porsche 911 Speedster 4.0M,2020,120,1300000,Porsche
Renault Megane RS 2.0T 275 Trophy-R,2015,37000,140500,Renault
BMW 2 Series 216i Gran Tourer,2019,69000,108000,BMW
Honda Freed Hybrid 1.5A G,2018,47000,95800,Honda
Mercedes-Benz C-Class C180 Mild Hybrid Avantgarde,2022,19000,218800,Mercedes-Benz
Honda Odyssey 2.4A EXV-S Sunroof,2014,141255,32800,Honda
Porsche Macan 2.0A PDK,2017,90000,185800,Porsche
Honda Odyssey 2.4A EXV-S Sunroof,2015,38000,41800,Honda
Citroen Grand C4 SpaceTourer 1.2A PureTech EAT6,2020,52000,125555,Citroen
Mercedes-Benz A-Class A200 (New 10-yr COE),2013,130000,156400,Mercedes-Benz
Honda Civic 1.6A VTi (New 5-yr COE),2014,138383,76666,Honda
Audi A4 1.4A TFSI S-tronic,2017,57400,83800,Audi
Audi A4 1.8A TFSI MU S-Line (COE till 07/2028),2008,119000,58800,Audi
BMW X3 Mild Hybrid xDrive20i M-Sport,2022,7888,232888,BMW
Mercedes-Benz C-Class C180K (COE till 01/2029),2009,168000,78500,Mercedes-Benz
Mercedes-Benz SLK-Class SLK200K (COE till 09/2030),2010,116383,88888,Mercedes-Benz
MINI Cooper Clubman 1.5A,2022,5000,198900,MINI
Nissan NV350 2.5M,2015,96000,18800,Nissan
Mercedes-Benz E-Class E200 Avantgarde,2020,75000,173500,Mercedes-Benz
Mercedes-Benz S-Class S320L,2016,151000,136800,Mercedes-Benz
Toyota Vellfire 2.5A Z A-Edition Moonroof,2016,63000,89800,Toyota
MINI Cooper Clubman 1.5A,2022,9000,198900,MINI
Mercedes-Benz GLB-Class GLB250 AMG Line 4MATIC 7-Seater,2022,7500,268800,Mercedes-Benz
Mitsubishi Lancer EX 1.6A,2017,95000,56000,Mitsubishi
Toyota Camry 2.5A,2019,101500,121800,Toyota
Mazda 3 1.5A,2015,130000,25000,Mazda
Volvo XC60 T5 Momentum,2017,39000,119800,Volvo
Kia Stinger 2.0A Sunroof,2019,74000,144800,Kia
Toyota Camry 2.0A,2015,128000,38900,Toyota
Subaru Impreza 4D 1.6i-S,2017,168000,52888,Subaru
Nissan Teana 2.0A (COE till 01/2029),2009,162000,61800,Nissan
Toyota C-HR Hybrid 1.8A G LED,2017,43800,69800,Toyota
Kia Forte K3 1.6A,2017,100000,60000,Kia
Honda HR-V 1.5A LX,2017,75000,69800,Honda
Toyota Alphard Hybrid 2.5A SR C-Package Moonroof,2023,25,365800,Toyota
Honda Vezel 1.5A G,2023,20,148800,Honda
Toyota Alphard Hybrid 2.5A SR C-Package Moonroof,2023,25,365800,Toyota
Honda Vezel 1.5A G Honda Sensing,2023,15,148800,Honda
Honda Vezel 1.5A G Honda Sensing,2022,20,148800,Honda
Honda Vezel 1.5A G Honda Sensing,2022,12,148800,Honda
Honda Jazz 1.3A,2019,79000,74500,Honda
Mercedes-Benz GLC-Class GLC300 Coupe Mild Hybrid AMG Line,2022,2450,293800,Mercedes-Benz
Peugeot 5008 1.6A Puretech EAT8 Allure,2019,77000,116800,Peugeot
Toyota Yaris Cross Hybrid 1.5A X,2021,25000,125888,Toyota
BMW 3 Series 325i Convertible (COE till 03/2030),2010,135000,75788,BMW
Toyota Previa 2.4A Aeras Luxury Moonroof,2017,87000,104888,Toyota
Honda Vezel Hybrid 1.5A X,2016,102000,50900,Honda
Mazda 8 2.3A,2015,109000,33800,Mazda
Subaru Forester 2.0A XT Sunroof,2016,158800,47888,Subaru
Bentley Continental GT 4.0A V8,2015,73500,283800,Bentley
Hyundai Santa Fe Hybrid 1.6A Turbo Sunroof 7-Seater,2022,33000,206888,Hyundai
Audi A5 Sportback Mild Hybrid 2.0A TFSI S-tronic,2020,42900,165000,Audi
Toyota Corolla Hybrid 1.8A GX,2021,31000,121888,Toyota
Mitsubishi Eclipse Cross 1.5A,2019,60800,105888,Mitsubishi
Nissan Note e-POWER Hybrid 1.2A Premium,2022,31000,117388,Nissan
Mercedes-Benz CLA-Class CLA250 AMG Line,2023,90,289800,Mercedes-Benz
Toyota Alphard Hybrid 2.5A SR C-Package Moonroof,2023,10,365800,Toyota
Toyota Camry 2.5A,2019,107231,113888,Toyota
Hyundai Staria 3.5A Sunroof,2023,10500,269888,Hyundai
Audi R8 4.2A FSI Quattro R-tronic (COE till 03/2028),2008,145000,150888,Audi
BMW 3 Series 316i,2015,136386,33800,BMW
Porsche 718 Spyder 4.0M Cabriolet,2020,7000,515800,Porsche
Toyota Corolla Hybrid 1.8A GX,2021,80650,122800,Toyota
Nissan NV350 2.5M,2018,11550,47800,Nissan
Toyota Previa 2.4A,2016,112390,82800,Toyota
Toyota Vios 1.5A E,2016,93446,43888,Toyota
Audi Q5 2.0A TFSI Quattro,2017,67600,90800,Audi
Kia Cerato 1.6A GT Line Sunroof (OPC),2020,25920,98800,Kia
Hyundai Elantra 1.6A GLS S,2018,75000,68800,Hyundai
Toyota Sienta Hybrid 1.5A G,2021,37000,122800,Toyota
BMW Z4 sDrive23i (COE till 05/2030),2010,115000,90800,BMW
Mitsubishi Eclipse Cross 1.5A,2018,134000,83800,Mitsubishi
Porsche Macan S 3.0A PDK,2016,108000,168888,Porsche
Audi A3 Sportback 1.0A TFSI S-tronic,2020,48000,121800,Audi
Nissan Qashqai 1.2A DIG-T Premium,2017,88000,51800,Nissan
Toyota Sienta Hybrid 1.5A X,2021,28000,118800,Toyota
Toyota Corolla Altis 1.6A (COE till 03/2027),2012,190000,52800,Toyota
Toyota Raize 1.0A X,2021,30000,111800,Toyota
Mitsubishi Outlander 2.0A Style,2019,64000,110800,Mitsubishi
BMW M135i 5DR (New 10-yr COE),2013,89000,153888,BMW
Mercedes-Benz SLK-Class SLK200 ML (COE till 04/2029),2002,144302,69800,Mercedes-Benz
Mercedes-Benz GLC-Class GLC200,2020,39000,195000,Mercedes-Benz
Toyota Vellfire 2.5A Z G-Edition Moonroof,2020,61000,236000,Toyota
Honda Fit Hybrid 1.5A,2020,38000,91777,Honda
Toyota Prius Hybrid 1.8A S,2018,25233,99800,Toyota
Citroen DS4 Crossback Diesel 1.6A BlueHDi,2017,90365,56777,Citroen
Honda Odyssey 2.4A EXV-S Sunroof,2017,75164,109800,Honda
Mercedes-Benz S-Class S400L,2014,53000,119000,Mercedes-Benz
Toyota Corolla Altis 1.6A Standard,2018,154000,80900,Toyota
Maserati Quattroporte 3.0A,2015,103000,136800,Maserati
Nissan Note 1.2A DIG-S,2017,59376,43822,Nissan
Mitsubishi Fuso Canter FEB50,2017,118000,69800,Mitsubishi
Mercedes-Benz CLA-Class CLA45 AMG 4MATIC (New 10-yr COE),2014,94000,189800,Mercedes-Benz
Audi A3 Sportback 1.0A TFSI S-tronic,2018,97000,80800,Audi
Mazda 2 HB 1.5A Deluxe,2018,62000,75800,Mazda
Honda Civic 1.6A VTi,2017,88000,74800,Honda
BMW 7 Series 730Li Sunroof (COE till 11/2031),2011,112000,162800,BMW
Mercedes-Benz GLA-Class GLA200 AMG Line Sunroof,2019,46000,148800,Mercedes-Benz
Volkswagen Tiguan 1.4A TSI Comfortline EQP Panoramic Roof,2018,62000,96800,Volkswagen
Hyundai Accent 1.4A,2018,77000,64500,Hyundai
BMW 5 Series 530i Luxury,2018,65125,145777,BMW
Toyota Harrier Turbo 2.0A G Panoramic Roof,2018,76156,108888,Toyota
Honda Odyssey 2.4A EX-S,2018,81729,116688,Honda
Mercedes-Benz E-Class E250 CGI Cabriolet (COE till 08/2030),2010,148427,103500,Mercedes-Benz
Maserati GranTurismo 4.2A (COE till 11/2028),2009,120000,110000,Maserati
Porsche Macan S 3.0A PDK,2014,83261,103800,Porsche
Porsche 911 Carrera Cabriolet 3.0A,2021,12000,588788,Porsche
Skoda Karoq 1.5A TSI Style,2020,45000,125800,Skoda
Mercedes-Benz GLE-Class GLE450 Mild Hybrid 4MATIC,2020,74817,319800,Mercedes-Benz
Toyota Previa 2.4A,2016,86235,73800,Toyota
Toyota Dyna 150 3.0M (COE till 07/2028),2008,180212,53800,Toyota
Isuzu NHR85A,2016,113565,37800,Isuzu
BMW X5 xDrive40i 7-Seater,2020,58000,265800,BMW
Hyundai Tucson 2.0A GLS,2016,81000,52800,Hyundai
Toyota Estima 2.4A Aeras Moonroof (New 5-yr COE),2014,179000,104800,Toyota
Renault Megane Sedan 1.2A Privilege TCe,2018,87000,66800,Renault
Toyota Raize 1.0A X,2021,30000,107800,Toyota
Honda Freed Hybrid 1.5A G,2018,60000,96800,Honda
Audi R8 Coupe 5.2A FSI Performance RWD S-tronic,2023,1816,720000,Audi
Hyundai Avante 1.6A GLS S,2019,117000,74700,Hyundai
Honda Vezel 1.5A X,2016,89000,45800,Honda
Toyota Camry Hybrid 2.5A Ascent,2021,31000,141800,Toyota
Citroen C4 Picasso Diesel 1.6A BlueHDi,2017,78000,44800,Citroen
Toyota Prius Hybrid 1.8A S,2021,32351,140800,Toyota
Toyota Dyna 150 2.8A,2021,31000,105800,Toyota
Toyota Harrier 2.0A G Panoramic Roof,2018,125000,110800,Toyota
Honda Shuttle Hybrid 1.5A,2021,37287,125800,Honda
Honda Jazz Hybrid 1.5A e-HEV Luxe,2021,36000,125800,Honda
Mercedes-Benz C-Class C180K (COE till 04/2029),2009,158000,66888,Mercedes-Benz
Mercedes-Benz A-Class A200 Style,2017,49000,78800,Mercedes-Benz
Mercedes-Benz A-Class A45 AMG 4MATIC (COE till 09/2033),2013,28000,218700,Mercedes-Benz
Honda Vezel 1.5A X,2016,103000,43800,Honda
Mercedes-Benz CLA-Class CLA180 AMG Line (New 10-yr COE),2014,56000,144800,Mercedes-Benz
Porsche Macan 2.0A PDK,2016,91000,128000,Porsche
Volvo V40 T4 Momentum,2019,70000,105800,Volvo
BMW ALPINA B4 Bi-Turbo Coupe Sunroof,2020,17000,268800,BMW
Honda Stream 1.8A (COE till 11/2028),2008,150000,58800,Honda
Mercedes-Benz C-Class C200 CGI (COE till 08/2030),2010,180000,86500,Mercedes-Benz
Mercedes-Benz CLA-Class CLA200 (COE till 06/2032),2013,139522,123800,Mercedes-Benz
Citroen C4 1.2A PureTech,2017,94000,58800,Citroen
Peugeot 3008 1.2A PureTech EAT6 Allure,2018,80000,83000,Peugeot
Lamborghini Aventador S,2018,4000,998800,Lamborghini
Audi A3 Sedan 1.0A TFSI S-tronic,2020,27305,114800,Audi
Mazda 2 HB 1.5A (OPC),2017,14542,47800,Mazda
Hyundai i30 1.4A T-GDi DCT Turbo,2019,56750,93800,Hyundai
Porsche 911 Carrera Coupe 3.0A PDK,2020,13000,538800,Porsche
Mitsubishi Lancer 1.6A (COE till 12/2028),2008,166000,58800,Mitsubishi
Volvo S60 T4 R-Design Sunroof,2021,33000,166800,Volvo
Volvo V40 T2,2017,96000,62800,Volvo
Isuzu FRR90,2018,77000,89800,Isuzu
BMW X4 M40i,2019,73000,239800,BMW
Toyota Estima 2.4A Aeras (COE till 02/2028),2008,178888,58000,Toyota
Opel Astra 1.4A Turbo Innovation,2020,60999,115800,Opel
BMW ALPINA B4 Bi-Turbo Coupe,2020,28000,259800,BMW
Porsche 911 Carrera S Cabriolet 3.0A PDK,2019,8000,608800,Porsche
Mercedes-Benz E-Class E200 CGI Coupe (COE till 07/2030),2010,160388,96888,Mercedes-Benz
Nissan Sylphy 1.6A Premium,2018,45000,74900,Nissan
Mercedes-Benz GLC-Class GLC300 Coupe Mild Hybrid AMG Line Premium Plus,2023,6000,303800,Mercedes-Benz
Mercedes-Benz C-Class C180 Avantgarde,2018,113059,117888,Mercedes-Benz
Hyundai Avante 1.6A GLS S,2019,26000,85800,Hyundai
Audi R8 4.2A FSI Quattro (COE till 01/2031),2011,50000,217800,Audi
Toyota Vellfire 2.5A X Moonroof,2018,68000,158800,Toyota
Mitsubishi Fuso Canter FEA01,2021,28000,89800,Mitsubishi
Porsche Macan 2.0A PDK Panoramic Roof,2015,122000,100000,Porsche
Toyota Wish 1.8A,2016,110000,46800,Toyota
Honda Accord 2.0A VTi-S,2015,96095,48800,Honda
Subaru Forester 2.0i-L Sunroof,2016,108300,45000,Subaru
Nissan Qashqai 1.2A DIG-T,2015,106400,36800,Nissan
Mercedes-Benz E-Class E200 Mild Hybrid Avantgarde,2022,31000,245999,Mercedes-Benz
Mercedes-Benz E-Class E250 Coupe Sunroof (New 10-yr COE),2014,131095,185800,Mercedes-Benz
Mitsubishi Lancer EX 1.6A,2015,130000,28800,Mitsubishi
MINI Cooper S 1.6A Sunroof (COE till 03/2031),2011,156000,90800,MINI
Nissan Teana 2.5A (COE till 01/2029),2009,57806,58800,Nissan
Nissan Qashqai 1.2A DIG-T,2015,196000,22800,Nissan
Mazda 2 1.5A Standard Plus,2018,72600,62000,Mazda
Volkswagen Golf Cabriolet 1.4A TSI (COE till 09/2031),2012,130000,84800,Volkswagen
Audi Q7 2.0A TFSI Quattro Tip 7-Seater,2019,70000,195800,Audi
Mazda 2 1.5A,2017,95240,48800,Mazda
Toyota Corolla Altis 1.6A Standard,2019,61898,84800,Toyota
Audi Q7 3.0A TFSI Quattro (COE till 09/2031),2011,168000,139000,Audi
Volkswagen Golf 1.4A TSI EQP Sunroof,2015,82200,24500,Volkswagen
Hyundai Elantra 1.6A Elite,2015,103203,30800,Hyundai
Hyundai Sonata 2.0A GLS,2017,60000,59800,Hyundai
Lamborghini Huracan EVO Spyder,2021,25500,988000,Lamborghini
Honda Jazz 1.3A,2020,38491,91800,Honda
Toyota Rav4 2.0A Premium,2016,72328,66328,Toyota
Mitsubishi ASX 2.0A,2017,89000,53800,Mitsubishi
Honda Shuttle Hybrid 1.5A,2020,45000,105800,Honda
Toyota Hiace 2.8A DX,2019,63112,78000,Toyota
Honda Jazz 1.5M RS,2017,92000,50800,Honda
Mazda Biante 2.0A,2016,95000,58800,Mazda
Kia Stonic 1.0A EX,2019,77000,73800,Kia
Toyota Yaris Cross 1.5A G,2023,28,135988,Toyota
Mitsubishi Fuso Fighter FM65,2017,80000,82800,Mitsubishi
BMW 2 Series 218i Active Tourer,2015,111000,42300,BMW
Ferrari 599 F1 GTB Fiorano (COE till 01/2029),2009,91800,338800,Ferrari
Honda Fit 1.3A G F-Package,2018,69000,63800,Honda
Mitsubishi Lancer EX 1.5A (COE till 04/2026),2011,118000,34888,Mitsubishi
Honda Odyssey 2.4A EXV-S Sunroof,2018,142500,109800,Honda
Rolls-Royce Cullinan 6.75A,2019,5851,1650000,Rolls-Royce
Nissan Note e-POWER Hybrid 1.2A Premium,2021,60500,105500,Nissan
BMW M850i Coupe xDrive (COE till 08/2031),2021,20600,472800,BMW
Mercedes-Benz E-Class E200 Avantgarde,2016,60000,105800,Mercedes-Benz
BMW 1 Series 120i Cabriolet (COE till 09/2029),2010,103000,73800,BMW
Nissan Qashqai 1.2A DIG-T,2016,73000,44800,Nissan
Nissan Qashqai 1.2A DIG-T Premium,2016,79877,44800,Nissan
BMW 2 Series 218i Coupe M-Sport Sunroof,2018,77000,118000,BMW
Porsche Macan 2.0A PDK,2017,95000,166000,Porsche
Honda Vezel Hybrid 1.5A X,2017,50900,68800,Honda
Toyota Prius Hybrid 1.8A S,2021,31802,139800,Toyota
Toyota Dyna 150 3.0M (New 5-yr COE),2014,158000,59800,Toyota
Toyota Corolla Altis 1.6A Elegance,2020,58200,113800,Toyota
Honda N-Van Turbo Style Fun Honda Sensing,2023,1,88800,Honda
Hyundai Accent 1.4A,2016,114088,43800,Hyundai
Honda Odyssey 2.4A EXV-S Navi Res Sunroof,2015,89432,52800,Honda
BMW 3 Series 316i Sport (New 10-yr COE),2013,100000,139900,BMW
Toyota Estima 2.4A X (COE till 03/2030),2010,140000,102800,Toyota
Mercedes-Benz GLA-Class GLA200 Sport Executive,2022,15000,195800,Mercedes-Benz
Honda HR-V 1.5A LX,2017,75000,70800,Honda
Toyota Corolla Altis 1.6A Elegance,2015,165365,41800,Toyota
Mazda 3 1.5A Deluxe Sunroof,2016,78000,49800,Mazda
Honda Jazz 1.3A L (COE till 12/2028),2008,95000,57800,Honda
Lexus ES Hybrid ES300h Sunroof,2015,150000,55500,Lexus
Jaguar XJ 2.0A Premium Luxury SWB Sunroof,2018,164866,152800,Jaguar
Hyundai Elantra 1.6A GLS,2016,110403,44800,Hyundai
Opel Zafira Grand Tourer 1.4A Turbo,2019,86000,98800,Opel
Mazda 5 2.0A SP Sunroof,2016,86878,46800,Mazda
Toyota Wish 1.8A,2016,130000,56800,Toyota
Mercedes-Benz C-Class C180 Avantgarde AMG Line,2014,150000,36300,Mercedes-Benz
SEAT Toledo 1.4A TSI DSG Style,2020,48000,79888,SEAT
Hyundai Avante 1.6A GLS S,2019,63501,91200,Hyundai
Porsche 718 Cayman 2.0A PDK,2018,20000,263388,Porsche
Porsche Boxster S 3.4A PDK (COE till 07/2029),2009,118000,133300,Porsche
Mercedes-Benz CLA-Class CLA180,2015,92000,45888,Mercedes-Benz
Mitsubishi Outlander 2.4A Sunroof,2016,119078,55800,Mitsubishi
Mitsubishi Evolution 10 GSR SST (COE till 06/2028),2008,143500,125200,Mitsubishi
Mercedes-Benz GLB-Class GLB200 AMG Line,2021,27698,208800,Mercedes-Benz
Toyota Estima 2.4A Aeras Premium Moonroof,2014,98500,40800,Toyota
Mercedes-Benz GLA-Class GLA180,2017,100733,70800,Mercedes-Benz
Porsche Cayman 2.7A (COE till 11/2028),2008,160000,119900,Porsche
Mercedes-Benz C-Class C160 Avantgarde,2020,78000,158800,Mercedes-Benz
Mitsubishi Attrage 1.2A Sports,2019,21000,65800,Mitsubishi
Audi A1 Sportback 1.0A TFSI S-tronic,2017,109088,52800,Audi
Peugeot 107 1.0A (COE till 01/2030),2010,139335,53998,Peugeot
Toyota Dyna 150 3.0M (COE till 07/2028),2013,112000,56800,Toyota
Kia Cerato K3 1.6A,2017,46100,55500,Kia
Mazda CX-5 2.5A Luxury Sunroof,2016,157000,55000,Mazda
Honda Freed 1.5A B Honda Sensing,2023,18,168000,Honda
BMW M3 (COE till 07/2030),2010,92888,198188,BMW
Hyundai TL Tucson 2.0A GLS,2017,57000,72800,Hyundai
Mercedes-Benz E-Class E200 Avantgarde,2020,38000,189888,Mercedes-Benz
Mazda 3 HB Mild Hybrid 1.5A Astina Sunroof,2021,60000,126800,Mazda
Maserati GranTurismo 4.2A (COE till 02/2033),2013,89064,183000,Maserati
Nissan Sylphy 1.6A,2018,90888,72800,Nissan
BMW X1 sDrive20i M-Sport,2019,80000,122000,BMW
Toyota Previa 2.4A 8-Seater Moonroof,2015,103000,51800,Toyota
BMW 6 Series 630Ci Sunroof (COE till 04/2026),2006,129000,39800,BMW
Peugeot 308 1.2A PureTech Allure Glass Roof,2015,110000,23800,Peugeot
Volkswagen Golf 1.4A TSI Comfortline,2019,89786,86800,Volkswagen
Honda Jazz 1.3A,2018,97338,56789,Honda
BMW 1 Series 116d,2017,95000,68600,BMW
Volkswagen Polo GP 1.2A TSI Sunroof,2017,99000,51800,Volkswagen
Audi A5 Coupe 2.0A TFSI (COE till 03/2029),2009,170000,95800,Audi
Mercedes-Benz E-Class E43 AMG 4MATIC,2017,55000,195800,Mercedes-Benz
Suzuki SX4 1.6A (COE till 04/2030),2010,164520,69900,Suzuki
Porsche Macan 2.0A PDK Panoramic Roof,2017,121000,197000,Porsche
Mercedes-Benz GLC-Class GLC200 Coupe,2017,160000,152888,Mercedes-Benz
Volkswagen Golf R 5DR Sunroof,2016,130000,100788,Volkswagen
Porsche 911 Carrera S Coupe 3.0A PDK,2019,21000,530788,Porsche
Honda Fit 1.3A G F-Package,2019,40500,78800,Honda
Mercedes-Benz C-Class C180 Avantgarde,2017,80000,101800,Mercedes-Benz
Honda Vezel Hybrid 1.5A X,2017,85240,59800,Honda
Porsche Macan Diesel S 3.0A PDK (New 10-yr COE),2014,119000,238888,Porsche
Mitsubishi Fuso Canter FEB21,2017,127240,57800,Mitsubishi
Opel Crossland 1.2A X Turbo,2023,3500,127000,Opel
BMW 3 Series 318i Luxury,2018,113000,99000,BMW
Volvo S60 T2,2018,71000,88800,Volvo
Opel Mokka X Diesel 1.6A,2017,93000,48333,Opel
Audi A4 1.8A TFSI MU (COE till 05/2028),2008,200000,60888,Audi
Nissan Qashqai 2.0A Premium Moonroof,2016,73000,48900,Nissan
Honda S2000 Type S 2.2M (COE till 01/2029),2009,194000,188800,Honda
Honda HR-V 1.5A DX,2016,80000,60000,Honda
Ferrari California T 3.8A,2015,28500,550000,Ferrari
Volkswagen Golf 1.4A TSI Comfortline,2019,100000,88289,Volkswagen
BMW 7 Series 730i M-Sport Sunroof,2018,60000,199800,BMW
Mercedes-Benz E-Class E300 Cabriolet Mild Hybrid AMG Line Premium Plus Night Edition,2021,22800,310800,Mercedes-Benz
Honda Accord 2.0A VTi-S,2015,111000,47800,Honda
Porsche Cayenne 3.6A Tip (COE till 05/2031),2011,101000,161000,Porsche
Mazda 3 1.5A Deluxe Sunroof,2015,122245,32888,Mazda
Lamborghini Aventador LP750-4 Superveloce,2015,30190,1088888,Lamborghini
Jaguar E-PACE 2.0A Prestige,2020,30000,145888,Jaguar
Mercedes-Benz B-Class B180 Progressive,2023,3700,215800,Mercedes-Benz
Chevrolet Cruze 1.6A (COE till 06/2024),2009,183200,13800,Chevrolet
Toyota Dyna 150 2.8M,2022,51320,103300,Toyota
Lexus IS250 Luxury (COE till 07/2028),2008,201658,58800,Lexus
Maserati Levante S GranLusso 3.0A Sunroof,2019,34000,298000,Maserati
Maserati Ghibli 3.0A,2018,38000,225000,Maserati
MINI Cooper S 1.6A (COE till 10/2029),2010,120000,65800,MINI
SEAT Ibiza 1.0A EcoTSI DSG Style,2019,60000,80000,SEAT
Subaru Forester 2.0A XT Sunroof,2016,135000,69888,Subaru
Porsche Macan 2.0A (New 10-yr COE),2015,91000,242800,Porsche
Porsche Cayman S 3.4A Tip (COE till 11/2026),2006,155000,89500,Porsche
BMW X3 xDrive20i,2022,9000,255800,BMW
Honda Civic Hybrid 1.3A (COE till 07/2025),2010,122000,24800,Honda
BMW 3 Series 325i Convertible (COE till 04/2027),2007,123000,50800,BMW
Nissan Navara NP300 Single-Cab 2.3M,2016,70000,37800,Nissan
BMW 3 Series 335i Sunroof (COE till 01/2031),2011,169284,108800,BMW
Mercedes-Benz E-Class E250 Cabriolet (COE till 02/2033),2013,102600,149888,Mercedes-Benz
BMW 4 Series 430i Gran Coupe M-Sport Sunroof,2016,110564,112800,BMW
Mitsubishi Lancer EX 2.0A GT (COE till 08/2030),2010,206000,122000,Mitsubishi
BMW 5 Series 525i (COE till 12/2025),2006,204000,34800,BMW
MINI John Cooper Works GP 2.0A,2021,5088,218888,MINI
Volkswagen Golf Cabriolet 1.4A TSI (COE till 06/2031),2012,120000,78000,Volkswagen
Mercedes-Benz C-Class C180 Avantgarde,2015,122990,47800,Mercedes-Benz
Kia Cerato K3 1.6A,2018,85000,63800,Kia
Citroen C3 Aircross 1.2A PureTech Shine,2018,78000,68800,Citroen
Mercedes-Benz C-Class C180 Avantgarde,2015,99500,48888,Mercedes-Benz
Porsche 911 Carrera Coupe 3.0A PDK,2023,18,780000,Porsche
Honda Vezel 1.5A X,2019,30000,96800,Honda
BMW 7 Series 730Li Sunroof,2018,70000,171800,BMW
Audi TT Coupe 1.8T (COE till 01/2031),2002,80000,90800,Audi
Mercedes-Benz S-Class S500L Mild Hybrid AMG Line,2018,36702,275888,Mercedes-Benz
Maserati GranTurismo Sport 4.7A (COE till 04/2033),2013,80000,198800,Maserati
Mercedes-Benz GLB-Class GLB200 AMG Line 7-Seater,2021,98000,184800,Mercedes-Benz
Mazda 2 HB 1.5A Deluxe,2018,108200,59888,Mazda
Mercedes-Benz E-Class E250 CGI Sunroof (COE till 06/2030),2010,184000,88888,Mercedes-Benz
Mitsubishi Attrage 1.2A (OPC),2019,35000,60800,Mitsubishi
Mercedes-Benz CLA-Class CLA200 Progressive,2019,35326,153800,Mercedes-Benz
Toyota Previa 2.4A 8-Seater Moonroof,2015,84000,58800,Toyota
Mazda 6 2.0A Executive,2022,20000,154888,Mazda
Volvo V40 Cross Country T4 Sunroof,2017,93000,68800,Volvo
BMW 4 Series 428i Gran Coupe Sunroof,2014,94500,53888,BMW
Bentley Continental Flying Spur 6.0A Speed (COE till 03/2029),2009,74000,139800,Bentley
Honda Fit 1.3A G F-Package,2017,100000,52800,Honda
